IMAGE NEWIMG EPOCH FILTER AIRMASS
cpt1m012-fa06-20201224-0128-e91.fits.fz datared/59207.92946_rp.txt 59207.929461 rp 1.0003592
cpt1m013-fa14-20191228-0066-e91.fits.fz datared/58845.85693_gp.txt 58845.8569336 gp 1.0656673
lsc1m004-fa03-20201113-0131-e91.fits.fz datared/59167.17204_rp.txt 59167.1720491 rp 1.2804962
coj1m011-fa12-20201014-0158-e91.fits.fz datared/59136.62533_rp.txt 59136.6253335 rp 1.3966513
cpt1m012-fa06-20200202-0058-e91.fits.fz datared/58881.77819_gp.txt 58881.7781956 gp 1.0318055
lsc1m004-fa03-20210111-0190-e91.fits.fz datared/59226.28042_gp.txt 59226.2804254 gp 1.3974703
cpt1m012-fa06-20210305-0129-e91.fits.fz datared/59278.81255_ip.txt 59278.8125537 ip 1.0856532
coj1m003-fa19-20200911-0095-e91.fits.fz datared/59103.79899_ip.txt 59103.7989956 ip 1.0569886
lsc1m004-fa03-20210104-0347-e91.fits.fz datared/59219.24975_ip.txt 59219.2497587 ip 1.1452971
cpt1m013-fa14-20201121-0124-e91.fits.fz datared/59174.92459_ip.txt 59174.92459 ip 1.1514643
lsc1m005-fa15-20201120-0110-e91.fits.fz datared/59174.15671_gp.txt 59174.1567109 gp 1.2605903
lsc1m004-fa03-20200107-0116-e91.fits.fz datared/58856.17768_gp.txt 58856.1776831 gp 1.012047
coj1m011-fa12-20201106-0198-e91.fits.fz datared/59159.64409_rp.txt 59159.6440955 rp 1.0609622
coj1m003-fa19-20210110-0137-e91.fits.fz datared/59224.53998_rp.txt 59224.5399883 rp 1.0014706
coj1m011-fa12-20201207-0124-e91.fits.fz datared/59190.5774_gp.txt 59190.5774078 gp 1.0306172
coj1m011-fa12-20200227-0122-e91.fits.fz datared/58906.45929_ip.txt 58906.4592978 ip 1.0513818
lsc1m004-fa03-20200110-0108-e91.fits.fz datared/58859.09565_ip.txt 58859.0956582 ip 1.0311594
lsc1m004-fa03-20201225-0066-e91.fits.fz datared/59209.05342_ip.txt 59209.0534294 ip 1.3025093
coj1m011-fa12-20201206-0093-e91.fits.fz datared/59189.69483_gp.txt 59189.6948387 gp 1.0736977
lsc1m005-fa15-20201221-0287-e91.fits.fz datared/59205.21698_rp.txt 59205.2169867 rp 1.0081384
cpt1m013-fa14-20200203-0054-e91.fits.fz datared/58882.7789_ip.txt 58882.7789058 ip 1.0271958
lsc1m009-fa04-20200310-0059-e91.fits.fz datared/58919.04257_ip.txt 58919.0425704 ip 1.0658907
lsc1m004-fa03-20210107-0105-e91.fits.fz datared/59222.10379_ip.txt 59222.1037953 ip 1.0284462
coj1m003-fa19-20210117-0069-e91.fits.fz datared/59231.43174_ip.txt 59231.4317473 ip 1.0976461
lsc1m004-fa03-20191220-0185-e91.fits.fz datared/58838.13857_gp.txt 58838.1385758 gp 1.0549746
coj1m011-fa12-20201127-0429-e91.fits.fz datared/59180.67489_rp.txt 59180.6748922 rp 1.0089917
lsc1m004-fa03-20200301-0127-e91.fits.fz datared/58910.13854_ip.txt 58910.1385453 ip 1.3473012
coj1m011-fa12-20200229-0144-e91.fits.fz datared/58908.55254_gp.txt 58908.552542 gp 1.4915872
lsc1m004-fa03-20191231-0102-e91.fits.fz datared/58849.10699_gp.txt 58849.1069965 gp 1.0579709
lsc1m009-fa04-20200109-0089-e91.fits.fz datared/58858.09846_ip.txt 58858.0984637 ip 1.0310523
lsc1m005-fa15-20201105-0077-e91.fits.fz datared/59159.17921_gp.txt 59159.179219 gp 1.3693387
coj1m011-fa12-20200121-0204-e91.fits.fz datared/58869.61577_ip.txt 58869.6157749 ip 1.2195337
lsc1m009-fa04-20200315-0095-e91.fits.fz datared/58924.12496_gp.txt 58924.1249694 gp 1.5391674
cpt1m010-fa16-20201230-0058-e91.fits.fz datared/59213.78489_gp.txt 59213.7848937 gp 1.2998423
cpt1m013-fa14-20191231-0122-e91.fits.fz datared/58849.02365_gp.txt 58849.0236536 gp 1.196398
cpt1m012-fa06-20210106-0065-e91.fits.fz datared/59220.85797_gp.txt 59220.8579761 gp 1.0215831
cpt1m013-fa14-20200114-0131-e91.fits.fz datared/58862.97003_ip.txt 58862.9700383 ip 1.1394964
lsc1m004-fa03-20200314-0144-e91.fits.fz datared/58923.12227_ip.txt 58923.1222707 ip 1.4904072
coj1m011-fa12-20200301-0152-e91.fits.fz datared/58909.55112_gp.txt 58909.5511296 gp 1.5030476
cpt1m013-fa14-20200320-0098-e91.fits.fz datared/58928.85803_gp.txt 58928.8580354 gp 1.5251965
lsc1m004-fa03-20200308-0073-e91.fits.fz datared/58917.03911_up.txt 58917.0391107 up 1.0485169
lsc1m004-fa03-20200110-0164-e91.fits.fz datared/58859.26242_ip.txt 58859.2624216 ip 1.2591415
cpt1m012-fa06-20201120-0231-e91.fits.fz datared/59174.04833_rp.txt 59174.0483302 rp 1.0084784
cpt1m013-fa14-20191230-0074-e91.fits.fz datared/58847.85698_gp.txt 58847.8569858 gp 1.0547498
cpt1m010-fa16-20201111-0285-e91.fits.fz datared/59164.93808_ip.txt 59164.9380839 ip 1.2045842
coj1m011-fa12-20200916-0573-e91.fits.fz datared/59108.78852_gp.txt 59108.7885217 gp 1.0510118
cpt1m013-fa14-20200309-0086-e91.fits.fz datared/58917.87894_up.txt 58917.878945 up 1.4486143
coj1m003-fa19-20201224-0247-e91.fits.fz datared/59207.70254_ip.txt 59207.7025452 ip 1.2805061
coj1m003-fa19-20200914-0179-e91.fits.fz datared/59106.75443_ip.txt 59106.7544373 ip 1.1549856
lsc1m004-fa03-20210107-0194-e91.fits.fz datared/59222.22763_rp.txt 59222.2276313 rp 1.1024392
lsc1m004-fa03-20201126-0124-e91.fits.fz datared/59180.20237_ip.txt 59180.2023788 ip 1.0543756
cpt1m013-fa14-20201125-0151-e91.fits.fz datared/59179.03576_ip.txt 59179.0357698 ip 1.0092497
lsc1m004-fa03-20210102-0158-e91.fits.fz datared/59217.22665_ip.txt 59217.2266567 ip 1.066849
cpt1m012-fa06-20200124-0053-e91.fits.fz datared/58872.84373_gp.txt 58872.8437313 gp 1.0006979
cpt1m010-fa16-20201231-0183-e91.fits.fz datared/59214.97744_rp.txt 59214.9774471 rp 1.0636109
coj1m011-fa12-20200215-0155-e91.fits.fz datared/58894.59686_gp.txt 58894.5968616 gp 1.5462392
cpt1m012-fa06-20200229-0079-e91.fits.fz datared/58908.80383_ip.txt 58908.8038353 ip 1.0419562
coj1m011-fa12-20210111-0146-e91.fits.fz datared/59225.52874_gp.txt 59225.5287476 gp 1.000045
cpt1m012-fa06-20200907-0341-e91.fits.fz datared/59100.08357_ip.txt 59100.0835711 ip 1.3774547
coj1m011-fa12-20200109-0188-e91.fits.fz datared/58857.6778_gp.txt 58857.677809 gp 1.3839369
coj1m011-fa12-20200124-0060-e91.fits.fz datared/58872.42595_gp.txt 58872.4259586 gp 1.0703919
coj1m011-fa12-20200128-0055-e91.fits.fz datared/58876.54536_gp.txt 58876.5453642 gp 1.0592947
lsc1m004-fa03-20200106-0181-e91.fits.fz datared/58855.26268_ip.txt 58855.2626869 ip 1.2087173
coj1m003-fa19-20201208-0354-e91.fits.fz datared/59191.63654_rp.txt 59191.636548 rp 1.0039647
lsc1m004-fa03-20201214-0331-e91.fits.fz datared/59198.32735_ip.txt 59198.3273568 ip 1.2263163
cpt1m013-fa14-20201114-0053-e91.fits.fz datared/59167.92428_ip.txt 59167.9242813 ip 1.2294136
cpt1m013-fa14-20200228-0117-e91.fits.fz datared/58907.87214_ip.txt 58907.8721467 ip 1.2389369
cpt1m012-fa06-20210108-0208-e91.fits.fz datared/59222.98098_rp.txt 59222.9809897 rp 1.1286424
coj1m011-fa12-20200111-0094-e91.fits.fz datared/58859.51107_gp.txt 58859.5110792 gp 1.0048382
coj1m011-fa12-20200108-0061-e91.fits.fz datared/58856.42931_gp.txt 58856.4293184 gp 1.1951328
lsc1m009-fa04-20200129-0110-e91.fits.fz datared/58878.13488_ip.txt 58878.1348804 ip 1.0314516
cpt1m013-fa14-20200112-0075-e91.fits.fz datared/58860.88676_ip.txt 58860.8867649 ip 1.0006353
lsc1m004-fa03-20201109-0420-e91.fits.fz datared/59163.3213_rp.txt 59163.3213086 rp 1.00258
coj1m011-fa12-20200229-0106-e91.fits.fz datared/58908.45713_ip.txt 58908.4571307 ip 1.0576211
cpt1m013-fa14-20210302-0061-e91.fits.fz datared/59275.79525_gp.txt 59275.7952521 gp 1.0360332
coj1m011-fa12-20201207-0089-e91.fits.fz datared/59190.4982_ip.txt 59190.4982008 ip 1.2721454
cpt1m013-fa14-20200131-0106-e91.fits.fz datared/58879.9614_ip.txt 58879.9614046 ip 1.3056234
coj1m011-fa12-20210123-0061-e91.fits.fz datared/59237.42737_gp.txt 59237.4273715 gp 1.068799
coj1m011-fa12-20200328-0070-e91.fits.fz datared/58936.40313_gp.txt 58936.403138 gp 1.1114822
cpt1m013-fa14-20200101-0072-e91.fits.fz datared/58849.85702_gp.txt 58849.8570277 gp 1.0449439
cpt1m013-fa14-20200313-0078-e91.fits.fz datared/58921.79188_gp.txt 58921.791889 gp 1.090279
cpt1m013-fa14-20191222-0117-e91.fits.fz datared/58839.97166_gp.txt 58839.971664 gp 1.0155941
coj1m003-fa19-20201126-0283-e91.fits.fz datared/59179.62611_rp.txt 59179.6261113 rp 1.0104593
cpt1m012-fa06-20200224-0067-e91.fits.fz datared/58903.79254_ip.txt 58903.7925425 ip 1.011721
lsc1m004-fa03-20201214-0332-e91.fits.fz datared/59198.32806_rp.txt 59198.3280692 rp 1.2296319
coj1m011-fa12-20200108-0062-e91.fits.fz datared/58856.42996_gp.txt 58856.4299683 gp 1.1924227
cpt1m010-fa16-20200124-0230-e91.fits.fz datared/58872.99909_ip.txt 58872.9990924 ip 1.427584
cpt1m013-fa14-20201202-0324-e91.fits.fz datared/59185.99741_rp.txt 59185.9974121 rp 1.0007485
cpt1m012-fa06-20210118-0060-e91.fits.fz datared/59232.80029_rp.txt 59232.8002971 rp 1.0600801
coj1m011-fa12-20200128-0056-e91.fits.fz datared/58876.54609_ip.txt 58876.5460908 ip 1.0607456
cpt1m010-fa16-20210102-0128-e91.fits.fz datared/59216.89335_ip.txt 59216.8933567 ip 1.003009
coj1m011-fa12-20200202-0074-e91.fits.fz datared/58881.44781_ip.txt 58881.4478161 ip 1.0066839
cpt1m012-fa06-20191226-0107-e91.fits.fz datared/58844.02873_gp.txt 58844.0287379 gp 1.1631263
lsc1m004-fa03-20200106-0090-e91.fits.fz datared/58855.09479_gp.txt 58855.0947905 gp 1.0500708
lsc1m009-fa04-20200208-0089-e91.fits.fz datared/58888.1131_ip.txt 58888.1131052 ip 1.0397513
coj1m003-fa19-20210110-0064-e91.fits.fz datared/59224.45499_gp.txt 59224.4549914 gp 1.0870459
lsc1m005-fa15-20200129-0139-e91.fits.fz datared/58878.20706_ip.txt 58878.2070655 ip 1.241789
coj1m011-fa12-20210123-0062-e91.fits.fz datared/59237.4281_ip.txt 59237.4281017 ip 1.0672319
coj1m011-fa12-20210306-0120-e91.fits.fz datared/59279.47962_rp.txt 59279.4796229 rp 1.1627042
lsc1m004-fa03-20200303-0084-e91.fits.fz datared/58912.05185_ip.txt 58912.0518514 ip 1.0469162
cpt1m013-fa14-20200131-0105-e91.fits.fz datared/58879.96067_gp.txt 58879.9606783 gp 1.3015157
coj1m011-fa12-20200229-0105-e91.fits.fz datared/58908.45641_gp.txt 58908.4564126 gp 1.0562217
cpt1m013-fa14-20200915-0349-e91.fits.fz datared/59108.11423_gp.txt 59108.1142367 gp 1.1292885
cpt1m013-fa14-20210302-0062-e91.fits.fz datared/59275.79599_ip.txt 59275.7959922 ip 1.037141
coj1m003-fa19-20201113-0259-e91.fits.fz datared/59166.72736_rp.txt 59166.7273692 rp 1.022523
coj1m011-fa12-20210113-0148-e91.fits.fz datared/59227.65634_gp.txt 59227.6563471 gp 1.3286991
cpt1m010-fa16-20210304-0147-e91.fits.fz datared/59277.89868_rp.txt 59277.8986801 rp 1.4925433
cpt1m010-fa16-20210104-0070-e91.fits.fz datared/59219.02526_ip.txt 59219.0252674 ip 1.2634094
cpt1m010-fa16-20201111-0286-e91.fits.fz datared/59164.93881_rp.txt 59164.9388142 rp 1.2015283
cpt1m013-fa14-20200309-0085-e91.fits.fz datared/58917.87821_ip.txt 58917.8782148 ip 1.4428797
lsc1m004-fa03-20201229-0100-e91.fits.fz datared/59213.11574_rp.txt 59213.1157455 rp 1.0480083
coj1m011-fa12-20200916-0570-e91.fits.fz datared/59108.7824_ip.txt 59108.7824091 ip 1.0628472
cpt1m013-fa14-20200125-0072-e91.fits.fz datared/58873.83163_gp.txt 58873.8316391 gp 1.0033988
coj1m011-fa12-20201127-0089-e91.fits.fz datared/59180.48193_gp.txt 59180.4819346 gp 1.5955859
coj1m003-fa19-20201201-0078-e91.fits.fz datared/59184.49506_rp.txt 59184.4950629 rp 1.3912255
coj1m011-fa12-20201127-0446-e91.fits.fz datared/59180.70166_gp.txt 59180.7016638 gp 1.0397864
lsc1m005-fa15-20201124-0089-e91.fits.fz datared/59178.11817_gp.txt 59178.1181739 gp 1.4357029
lsc1m005-fa15-20210111-0072-e91.fits.fz datared/59226.04888_gp.txt 59226.0488858 gp 1.1230277
cpt1m012-fa06-20201220-0100-e91.fits.fz datared/59204.07726_gp.txt 59204.0772611 gp 1.3244882
cpt1m012-fa06-20200907-0342-e91.fits.fz datared/59100.08429_rp.txt 59100.0842949 rp 1.3725879
coj1m011-fa12-20200215-0156-e91.fits.fz datared/58894.59759_ip.txt 58894.5975929 ip 1.553199
coj1m003-fa19-20210116-0388-e91.fits.fz datared/59230.67396_gp.txt 59230.6739692 gp 1.520876
cpt1m013-fa14-20200903-0351-e91.fits.fz datared/59096.07805_rp.txt 59096.0780574 rp 1.5035251
lsc1m004-fa03-20201228-0158-e91.fits.fz datared/59212.2257_gp.txt 59212.2257082 gp 1.0396908
cpt1m013-fa14-20201125-0152-e91.fits.fz datared/59179.03648_rp.txt 59179.0364877 rp 1.0097755
coj1m011-fa12-20200413-0103-e91.fits.fz datared/58952.43865_ip.txt 58952.4386527 ip 1.5478669
lsc1m004-fa03-20191230-0145-e91.fits.fz datared/58848.19032_gp.txt 58848.1903212 gp 1.0055314
coj1m011-fa12-20200228-0103-e91.fits.fz datared/58907.45853_gp.txt 58907.4585326 gp 1.0550659
lsc1m004-fa03-20191225-0044-e91.fits.fz datared/58843.11214_gp.txt 58843.1121405 gp 1.0825512
lsc1m004-fa03-20210107-0106-e91.fits.fz datared/59222.10451_rp.txt 59222.1045139 rp 1.0275036
lsc1m004-fa03-20191225-0058-e91.fits.fz datared/58843.2786_gp.txt 58843.2786089 gp 1.1436127
lsc1m004-fa03-20201225-0065-e91.fits.fz datared/59209.05272_gp.txt 59209.0527222 gp 1.3066269
coj1m011-fa12-20210306-0070-e91.fits.fz datared/59279.42396_gp.txt 59279.4239669 gp 1.0289702
lsc1m005-fa15-20200213-0069-e91.fits.fz datared/58893.02648_ip.txt 58893.0264808 ip 1.0071175
lsc1m009-fa04-20200220-0112-e91.fits.fz datared/58900.18023_gp.txt 58900.1802385 gp 1.45042
coj1m003-fa19-20201030-0236-e91.fits.fz datared/59152.64259_gp.txt 59152.6425909 gp 1.1110366
coj1m003-fa19-20201202-0123-e91.fits.fz datared/59185.70862_gp.txt 59185.708626 gp 1.0802858
coj1m003-fa19-20201114-0257-e91.fits.fz datared/59167.56621_gp.txt 59167.5662151 gp 1.2456753
cpt1m013-fa14-20191225-0078-e91.fits.fz datared/58842.8622_gp.txt 58842.8622093 gp 1.0718862
lsc1m005-fa15-20210304-0058-e91.fits.fz datared/59278.01022_gp.txt 59278.0102208 gp 1.0038223
cpt1m010-fa16-20201112-0194-e91.fits.fz datared/59166.04877_gp.txt 59166.0487759 gp 1.0003737
coj1m011-fa12-20200227-0121-e91.fits.fz datared/58906.45856_gp.txt 58906.4585673 gp 1.0500684
coj1m011-fa12-20200306-0063-e91.fits.fz datared/58914.46781_gp.txt 58914.4678175 gp 1.125218
lsc1m004-fa03-20200107-0115-e91.fits.fz datared/58856.17704_gp.txt 58856.1770421 gp 1.0115103
lsc1m005-fa15-20201228-0108-e91.fits.fz datared/59212.11083_ip.txt 59212.1108367 ip 1.0625944
cpt1m013-fa14-20200104-0072-e91.fits.fz datared/58852.90934_gp.txt 58852.9093469 gp 1.0007464
coj1m003-fa19-20201209-0104-e91.fits.fz datared/59192.54161_gp.txt 59192.5416158 gp 1.0889172
cpt1m012-fa06-20200225-0080-e91.fits.fz datared/58904.79209_gp.txt 58904.7920988 gp 1.0136746
lsc1m004-fa03-20210111-0140-e91.fits.fz datared/59226.15956_gp.txt 59226.1595608 gp 1.0080757
cpt1m012-fa06-20210106-0066-e91.fits.fz datared/59220.85869_ip.txt 59220.8586953 ip 1.0207765
lsc1m009-fa04-20200305-0049-e91.fits.fz datared/58914.0531_ip.txt 58914.053105 ip 1.0594757
lsc1m009-fa04-20200315-0096-e91.fits.fz datared/58924.12568_ip.txt 58924.1256881 ip 1.545982
coj1m011-fa12-20200312-0058-e91.fits.fz datared/58920.38762_gp.txt 58920.3876291 gp 1.009085
coj1m003-fa19-20210301-0079-e91.fits.fz datared/59274.455_gp.txt 59274.4550095 gp 1.0574762
lsc1m004-fa03-20201127-0163-e91.fits.fz datared/59181.31168_gp.txt 59181.3116818 gp 1.0418487
cpt1m012-fa06-20210110-0132-e91.fits.fz datared/59224.90997_gp.txt 59224.9099786 gp 1.0091068
coj1m011-fa12-20201208-0055-e91.fits.fz datared/59191.45914_gp.txt 59191.459143 gp 1.525769
lsc1m004-fa03-20200130-0111-e91.fits.fz datared/58879.12772_ip.txt 58879.1277215 ip 1.0255525
lsc1m009-fa04-20200115-0229-e91.fits.fz datared/58864.28379_ip.txt 58864.283792 ip 1.4940075
cpt1m013-fa14-20201113-0249-e91.fits.fz datared/59166.92976_rp.txt 59166.9297659 rp 1.2170153
cpt1m013-fa14-20200126-0107-e91.fits.fz datared/58874.87362_ip.txt 58874.8736249 ip 1.0133301
coj1m011-fa12-20200125-0079-e91.fits.fz datared/58873.49996_gp.txt 58873.4999696 gp 1.0011687
coj1m011-fa12-20200113-0119-e91.fits.fz datared/58861.55145_gp.txt 58861.5514558 gp 1.0111938
lsc1m005-fa15-20210109-0102-e91.fits.fz datared/59224.102_ip.txt 59224.1020026 ip 1.0237814
cpt1m010-fa16-20201227-0179-e91.fits.fz datared/59210.9802_ip.txt 59210.9802034 ip 1.0481208
coj1m003-fa19-20201201-0128-e91.fits.fz datared/59184.57886_ip.txt 59184.5788692 ip 1.0550361
lsc1m004-fa03-20200220-0048-e91.fits.fz datared/58900.0145_gp.txt 58900.0145013 gp 1.0032707
cpt1m012-fa06-20200214-0090-e91.fits.fz datared/58893.84774_ip.txt 58893.8477455 ip 1.0468932
coj1m003-fa19-20200911-0096-e91.fits.fz datared/59103.7999_rp.txt 59103.7999092 rp 1.0552364
cpt1m013-fa14-20201109-0299-e91.fits.fz datared/59163.0169_ip.txt 59163.0169039 ip 1.0209433
lsc1m004-fa03-20200306-0136-e91.fits.fz datared/58915.13551_gp.txt 58915.1355131 gp 1.4211486
lsc1m004-fa03-20201203-0184-e91.fits.fz datared/59187.17389_rp.txt 59187.1738908 rp 1.0738437
coj1m011-fa12-20200226-0157-e91.fits.fz datared/58905.53879_ip.txt 58905.5387981 ip 1.3320724
cpt1m012-fa06-20201130-0340-e91.fits.fz datared/59183.9976_rp.txt 59183.9976032 rp 1.0002913
lsc1m004-fa03-20201113-0132-e91.fits.fz datared/59167.17375_gp.txt 59167.1737532 gp 1.2713881
cpt1m013-fa14-20200830-0047-e91.fits.fz datared/59092.08152_rp.txt 59092.0815274 rp 1.5720765
cpt1m013-fa14-20201130-0258-e91.fits.fz datared/59184.07815_rp.txt 59184.078153 rp 1.101571
cpt1m010-fa16-20201228-0055-e91.fits.fz datared/59211.78604_rp.txt 59211.7860453 rp 1.324857
lsc1m004-fa03-20210103-0053-e91.fits.fz datared/59218.03448_gp.txt 59218.0344833 gp 1.2714892
coj1m011-fa12-20200322-0102-e91.fits.fz datared/58930.4479_ip.txt 58930.4479024 ip 1.2137074
coj1m011-fa12-20210305-0086-e91.fits.fz datared/59278.4548_gp.txt 59278.454808 gp 1.080555
coj1m011-fa12-20200901-0193-e91.fits.fz datared/59093.74184_gp.txt 59093.7418438 gp 1.4030443
cpt1m010-fa16-20201227-0109-e91.fits.fz datared/59210.86834_gp.txt 59210.8683409 gp 1.0454388
lsc1m004-fa03-20201203-0252-e91.fits.fz datared/59187.25187_ip.txt 59187.2518788 ip 1.0013145
lsc1m004-fa03-20200212-0046-e91.fits.fz datared/58892.18434_gp.txt 58892.1843434 gp 1.3263607
cpt1m013-fa14-20210109-0094-e91.fits.fz datared/59223.86563_ip.txt 59223.8656367 ip 1.0075016
cpt1m010-fa16-20210102-0151-e91.fits.fz datared/59217.02132_ip.txt 59217.0213221 ip 1.2185633
coj1m011-fa12-20200130-0190-e91.fits.fz datared/58878.54029_ip.txt 58878.5402992 ip 1.0600855
cpt1m012-fa06-20200306-0096-e91.fits.fz datared/58914.88587_gp.txt 58914.8858714 gp 1.4387326
lsc1m004-fa03-20201216-0182-e91.fits.fz datared/59200.21639_ip.txt 59200.2163925 ip 1.0013156
lsc1m004-fa03-20200206-0244-e91.fits.fz datared/58886.20163_ip.txt 58886.2016329 ip 1.3319519
cpt1m013-fa14-20200116-0066-e91.fits.fz datared/58864.96061_ip.txt 58864.9606128 ip 1.126861
cpt1m013-fa14-20201223-0108-e91.fits.fz datared/59207.09822_ip.txt 59207.0982275 ip 1.5430395
coj1m003-fa19-20201114-0291-e91.fits.fz datared/59167.61925_ip.txt 59167.6192559 ip 1.0671802
lsc1m009-fa04-20200310-0061-e91.fits.fz datared/58919.1316_gp.txt 58919.1316056 gp 1.4769219
coj1m011-fa12-20201125-0375-e91.fits.fz datared/59178.70146_gp.txt 59178.7014647 gp 1.0313347
coj1m011-fa12-20200121-0167-e91.fits.fz datared/58869.53603_ip.txt 58869.5360366 ip 1.0170692
cpt1m013-fa14-20191222-0082-e91.fits.fz datared/58839.8885_gp.txt 58839.8885019 gp 1.0382251
coj1m003-fa19-20200923-0535-e91.fits.fz datared/59115.73643_gp.txt 59115.7364394 gp 1.1327684
cpt1m013-fa14-20200115-0033-e91.fits.fz datared/58863.80146_gp.txt 58863.801463 gp 1.0796028
lsc1m005-fa15-20200312-0154-e91.fits.fz datared/58921.13583_up.txt 58921.1358364 up 1.5647912
cpt1m012-fa06-20200521-0052-e91.fits.fz datared/58990.70182_gp.txt 58990.7018276 gp 1.6563866
cpt1m012-fa06-20201126-0201-e91.fits.fz datared/59180.05579_gp.txt 59180.0557921 gp 1.033707
lsc1m005-fa15-20210113-0211-e91.fits.fz datared/59228.21224_ip.txt 59228.2122462 ip 1.1052279
coj1m011-fa12-20200111-0063-e91.fits.fz datared/58859.43859_ip.txt 58859.4385921 ip 1.1314155
coj1m011-fa12-20200108-0109-e91.fits.fz datared/58856.52186_gp.txt 58856.5218633 gp 1.0035559
cpt1m010-fa16-20210306-0082-e91.fits.fz datared/59279.80997_ip.txt 59279.8099784 ip 1.0860514
cpt1m013-fa14-20201115-0113-e91.fits.fz datared/59168.88879_gp.txt 59168.8887916 gp 1.4228851
coj1m003-fa19-20201126-0315-e91.fits.fz datared/59179.70317_rp.txt 59179.7031759 rp 1.0378682
cpt1m010-fa16-20201230-0060-e91.fits.fz datared/59213.78633_rp.txt 59213.7863352 rp 1.2918157
coj1m003-fa19-20201103-0202-e91.fits.fz datared/59156.55395_rp.txt 59156.5539526 rp 1.532556
lsc1m009-fa04-20200110-0126-e91.fits.fz datared/58859.17844_ip.txt 58859.1784431 ip 1.0209039
lsc1m004-fa03-20200109-0263-e91.fits.fz datared/58858.17835_gp.txt 58858.1783548 gp 1.0178384
coj1m011-fa12-20200826-0264-e91.fits.fz datared/59087.75378_gp.txt 59087.7537856 gp 1.4360773
cpt1m013-fa14-20200111-0089-e91.fits.fz datared/58859.96879_gp.txt 58859.9687908 gp 1.1106449
cpt1m012-fa06-20200115-0105-e91.fits.fz datared/58864.03114_gp.txt 58864.0311454 gp 1.4870725
coj1m011-fa12-20200113-0122-e91.fits.fz datared/58861.55349_ip.txt 58861.5534985 ip 1.0129249
lsc1m005-fa15-20210302-0059-e91.fits.fz datared/59276.01023_gp.txt 59276.0102329 gp 1.0017123
coj1m011-fa12-20201109-0266-e91.fits.fz datared/59162.69618_rp.txt 59162.6961845 rp 1.0001478
lsc1m005-fa15-20210305-0065-e91.fits.fz datared/59279.0108_rp.txt 59279.0108027 rp 1.0055442
lsc1m009-fa04-20200311-0067-e91.fits.fz datared/58920.04206_gp.txt 58920.0420696 gp 1.0707092
coj1m011-fa12-20200201-0114-e91.fits.fz datared/58880.52817_gp.txt 58880.5281778 gp 1.0475959
lsc1m004-fa03-20201225-0112-e91.fits.fz datared/59209.17835_ip.txt 59209.17835 ip 1.0003921
lsc1m004-fa03-20200121-0120-e91.fits.fz datared/58870.16488_gp.txt 58870.1648865 gp 1.0440729
coj1m003-fa19-20210305-0117-e91.fits.fz datared/59278.47332_rp.txt 59278.4733283 rp 1.1318403
cpt1m010-fa16-20210305-0074-e91.fits.fz datared/59278.79205_gp.txt 59278.7920508 gp 1.043914
lsc1m004-fa03-20200228-0071-e91.fits.fz datared/58908.03816_gp.txt 58908.038168 gp 1.0142419
cpt1m013-fa14-20200113-0084-e91.fits.fz datared/58861.8867_ip.txt 58861.8867097 ip 1.0011155
coj1m011-fa12-20201119-0356-e91.fits.fz datared/59172.7094_ip.txt 59172.7094 ip 1.0206959
cpt1m013-fa14-20201018-0294-e91.fits.fz datared/59141.1128_rp.txt 59141.1128015 rp 1.0003371
lsc1m005-fa15-20201129-0277-e91.fits.fz datared/59183.33098_rp.txt 59183.3309845 rp 1.0940645
coj1m003-fa19-20201113-0047-e91.fits.fz datared/59166.52339_gp.txt 59166.5233911 gp 1.5633195
coj1m003-fa19-20210104-0085-e91.fits.fz datared/59218.60238_rp.txt 59218.6023863 rp 1.0472376
cpt1m010-fa16-20201130-0145-e91.fits.fz datared/59183.91847_ip.txt 59183.9184708 ip 1.0957574
coj1m011-fa12-20200313-0107-e91.fits.fz datared/58921.45589_up.txt 58921.4558968 up 1.1487752
coj1m011-fa12-20200111-0204-e91.fits.fz datared/58859.68362_gp.txt 58859.6836298 gp 1.4689102
lsc1m004-fa03-20200112-0071-e91.fits.fz datared/58861.05349_ip.txt 58861.0534921 ip 1.1073984
lsc1m004-fa03-20200213-0152-e91.fits.fz datared/58893.18438_gp.txt 58893.1843802 gp 1.3435796
lsc1m004-fa03-20200121-0150-e91.fits.fz datared/58870.25124_gp.txt 58870.2512467 gp 1.3702142
lsc1m004-fa03-20200220-0073-e91.fits.fz datared/58900.09675_gp.txt 58900.0967594 gp 1.0708777
coj1m011-fa12-20200116-0071-e91.fits.fz datared/58864.61506_ip.txt 58864.6150651 ip 1.161244
lsc1m004-fa03-20201222-0142-e91.fits.fz datared/59206.226_ip.txt 59206.2260065 ip 1.0184163
coj1m011-fa12-20191228-0169-e91.fits.fz datared/58845.69024_gp.txt 58845.6902447 gp 1.2625383
cpt1m013-fa14-20200125-0105-e91.fits.fz datared/58873.91498_gp.txt 58873.9149875 gp 1.0715828
cpt1m013-fa14-20201114-0109-e91.fits.fz datared/59168.05595_rp.txt 59168.0559509 rp 1.003553
cpt1m012-fa06-20191224-0053-e91.fits.fz datared/58841.79399_gp.txt 58841.7939972 gp 1.3560006
lsc1m005-fa15-20210102-0102-e91.fits.fz datared/59217.10163_ip.txt 59217.1016386 ip 1.0538273
